CustomerID,Age,Income,Account_Tenure,Transactions_Per_Month,Digital_Usage,Avg_Balance,Credit_Score,Branch_Visits,Complaints_Filed,Products_Held,Churn_Type,Recommended_Action,Action_Success
CUST08936,48,40000,8,20,9,100000,829,2,1,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08937,47,40000,3,6,9,100000,665,1,0,2,Digital Enthusiast,Exclusive digital rewards,0
CUST08938,57,60000,9,6,6,100000,758,4,0,1,Digital Enthusiast,Exclusive digital rewards,0
CUST08939,51,60000,13,36,4,50000,756,4,0,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08940,33,60000,12,26,8,25000,680,3,0,2,Digital Enthusiast,Exclusive digital rewards,0
CUST08941,44,60000,3,8,9,100000,791,3,0,4,Digital Enthusiast,Provide loyalty rewards,1
CUST08942,21,40000,4,7,8,100000,763,5,1,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08943,37,40000,8,8,9,50000,825,3,1,3,Digital Enthusiast,Provide loyalty rewards,0
CUST08944,37,40000,10,32,7,300000,708,3,1,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08945,41,40000,4,37,6,10000,844,3,0,2,Digital Enthusiast,Provide loyalty rewards,0
CUST08946,59,100000,5,12,9,100000,684,4,1,3,Digital Enthusiast,Exclusive digital rewards,0
CUST08947,51,150000,5,38,4,300000,651,1,2,2,Digital Enthusiast,Provide loyalty rewards,0
CUST08948,41,150000,6,8,6,25000,711,1,1,2,Digital Enthusiast,Exclusive digital rewards,0
CUST08949,43,60000,2,25,9,10000,725,5,0,1,Digital Enthusiast,Provide loyalty rewards,1
CUST08950,47,100000,14,37,9,50000,798,1,0,3,Digital Enthusiast,Exclusive digital rewards,1
CUST08951,22,25000,3,8,5,100000,806,4,0,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08952,32,25000,10,31,5,25000,795,5,0,2,Digital Enthusiast,Provide loyalty rewards,0
CUST08953,54,25000,1,36,8,25000,790,3,1,3,Digital Enthusiast,Exclusive digital rewards,1
CUST08954,50,100000,15,12,8,10000,729,4,1,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08955,52,150000,1,5,6,100000,848,4,0,4,Digital Enthusiast,Provide loyalty rewards,1
CUST08956,57,40000,11,15,5,50000,763,3,0,1,Digital Enthusiast,Exclusive digital rewards,1
CUST08957,38,25000,2,34,7,300000,664,1,0,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08958,44,25000,3,23,2,10000,723,1,0,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08959,44,25000,4,8,4,100000,778,4,1,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08960,35,25000,1,16,2,700000,796,1,2,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08961,26,25000,5,6,6,50000,824,1,2,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08962,35,100000,1,5,5,300000,652,5,0,2,Digital Enthusiast,Exclusive digital rewards,0
CUST08963,51,60000,2,32,4,10000,764,5,0,1,Digital Enthusiast,Exclusive digital rewards,1
CUST08964,41,250000,15,17,2,25000,739,1,0,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08965,58,25000,15,39,4,25000,815,1,1,1,Digital Enthusiast,Exclusive digital rewards,1
CUST08966,35,60000,13,10,3,50000,718,2,1,3,Digital Enthusiast,Exclusive digital rewards,1
CUST08967,46,60000,12,14,7,700000,773,2,1,1,Digital Enthusiast,Provide loyalty rewards,1
CUST08968,32,60000,2,25,7,10000,660,1,0,4,Digital Enthusiast,Provide loyalty rewards,1
CUST08969,29,40000,12,27,9,50000,739,5,1,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08970,57,25000,8,10,8,25000,723,5,0,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08971,53,60000,14,27,2,10000,833,4,1,1,Digital Enthusiast,Provide loyalty rewards,1
CUST08972,58,40000,2,10,4,50000,761,4,0,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08973,30,40000,13,38,8,10000,796,2,0,4,Digital Enthusiast,Exclusive digital rewards,0
CUST08974,33,40000,13,12,7,10000,848,5,1,1,Digital Enthusiast,Provide loyalty rewards,0
CUST08975,33,40000,7,28,6,100000,682,4,1,3,Digital Enthusiast,Exclusive digital rewards,0
CUST08976,52,60000,1,18,5,50000,697,4,2,1,Digital Enthusiast,Exclusive digital rewards,1
CUST08977,30,60000,6,18,9,25000,814,3,0,1,Digital Enthusiast,Exclusive digital rewards,0
CUST08978,39,40000,2,23,4,100000,769,1,0,1,Digital Enthusiast,Exclusive digital rewards,0
CUST08979,38,40000,3,36,5,300000,821,3,0,3,Digital Enthusiast,Exclusive digital rewards,1
CUST08980,27,100000,3,7,4,25000,806,2,0,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08981,40,40000,10,29,6,100000,770,5,0,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08982,57,40000,14,20,6,25000,786,5,1,4,Digital Enthusiast,Provide loyalty rewards,1
CUST08983,56,100000,9,34,6,50000,748,5,0,3,Digital Enthusiast,Exclusive digital rewards,1
CUST08984,59,250000,7,30,2,10000,704,3,0,1,Digital Enthusiast,Exclusive digital rewards,1
CUST08985,35,100000,3,23,6,10000,845,1,0,1,Digital Enthusiast,Provide loyalty rewards,0
CUST08986,29,60000,15,5,9,10000,704,4,0,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08987,53,40000,12,37,2,10000,761,2,1,1,Digital Enthusiast,Provide loyalty rewards,0
CUST08988,29,25000,14,12,2,25000,838,4,1,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08989,52,40000,3,17,2,10000,651,3,0,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08990,49,100000,3,38,3,300000,819,4,2,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08991,24,100000,7,17,7,10000,775,3,1,4,Digital Enthusiast,Provide loyalty rewards,1
CUST08992,32,25000,1,24,9,50000,737,5,2,1,Digital Enthusiast,Provide loyalty rewards,1
CUST08993,40,25000,8,18,6,25000,676,3,0,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08994,49,60000,11,11,4,10000,730,3,0,4,Digital Enthusiast,Exclusive digital rewards,1
CUST08995,43,150000,12,9,4,100000,745,5,1,2,Digital Enthusiast,Provide loyalty rewards,1
CUST08996,55,60000,7,19,5,50000,729,1,1,2,Digital Enthusiast,Exclusive digital rewards,0
CUST08997,25,60000,5,9,4,300000,716,2,0,3,Digital Enthusiast,Provide loyalty rewards,1
CUST08998,42,40000,7,35,9,10000,651,5,0,2,Digital Enthusiast,Exclusive digital rewards,1
CUST08999,57,25000,8,34,9,10000,666,2,0,3,Digital Enthusiast,Exclusive digital rewards,1
CUST09000,38,60000,1,5,6,25000,796,3,0,3,Fee Sensitive,Offer better interest rates,1
CUST09001,30,100000,10,26,2,10000,791,1,0,1,Fee Sensitive,Offer better interest rates,1
CUST09002,32,40000,6,26,5,10000,828,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09003,47,25000,15,12,5,10000,762,5,1,1,Fee Sensitive,Waive fees on key services,0
CUST09004,43,250000,2,5,8,700000,811,2,2,1,Fee Sensitive,Offer better interest rates,0
CUST09005,42,60000,14,20,6,25000,845,1,0,1,Fee Sensitive,Offer better interest rates,0
CUST09006,45,100000,4,37,8,10000,843,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09007,26,100000,6,5,2,10000,689,3,1,4,Fee Sensitive,Offer better interest rates,1
CUST09008,31,40000,6,34,6,50000,771,3,0,1,Fee Sensitive,Offer better interest rates,1
CUST09009,28,100000,4,25,9,25000,691,2,0,3,Fee Sensitive,Offer better interest rates,1
CUST09010,59,150000,2,10,3,10000,720,5,0,2,Fee Sensitive,Waive fees on key services,1
CUST09011,58,25000,3,31,3,50000,719,3,0,3,Fee Sensitive,Offer better interest rates,1
CUST09012,52,40000,15,31,2,25000,745,1,0,1,Fee Sensitive,Offer better interest rates,1
CUST09013,25,25000,10,25,8,25000,845,4,0,1,Fee Sensitive,Offer better interest rates,0
CUST09014,46,100000,4,18,9,700000,666,5,1,1,Fee Sensitive,Waive fees on key services,1
CUST09015,49,60000,9,11,9,25000,805,4,0,3,Fee Sensitive,Offer better interest rates,1
CUST09016,48,25000,4,8,7,25000,747,2,0,1,Fee Sensitive,Offer better interest rates,1
CUST09017,28,150000,11,37,5,100000,739,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09018,22,100000,13,15,5,100000,692,4,1,3,Fee Sensitive,Offer better interest rates,1
CUST09019,35,25000,3,32,8,10000,793,2,0,2,Fee Sensitive,Waive fees on key services,1
CUST09020,47,100000,11,25,4,10000,794,4,0,4,Fee Sensitive,Offer better interest rates,1
CUST09021,46,100000,13,30,7,50000,760,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09022,24,100000,14,10,3,100000,727,3,0,1,Fee Sensitive,Waive fees on key services,0
CUST09023,28,25000,12,39,3,25000,837,5,1,2,Fee Sensitive,Waive fees on key services,1
CUST09024,37,25000,10,10,2,700000,814,5,0,4,Fee Sensitive,Offer better interest rates,0
CUST09025,48,150000,11,6,5,10000,794,5,0,4,Fee Sensitive,Waive fees on key services,1
CUST09026,23,250000,6,10,4,100000,696,4,0,2,Fee Sensitive,Offer better interest rates,1
CUST09027,59,100000,14,35,5,100000,661,2,0,3,Fee Sensitive,Offer better interest rates,0
CUST09028,59,25000,7,30,8,50000,714,4,0,3,Fee Sensitive,Waive fees on key services,1
CUST09029,57,100000,15,21,7,10000,821,3,1,4,Fee Sensitive,Waive fees on key services,1
CUST09030,33,25000,12,25,7,100000,738,5,1,3,Fee Sensitive,Waive fees on key services,1
CUST09031,39,25000,5,33,5,300000,745,5,0,1,Fee Sensitive,Waive fees on key services,0
CUST09032,36,60000,2,25,8,50000,737,5,0,3,Fee Sensitive,Waive fees on key services,1
CUST09033,27,150000,1,39,6,25000,673,3,0,4,Fee Sensitive,Waive fees on key services,0
CUST09034,56,60000,15,39,4,10000,707,4,0,1,Fee Sensitive,Waive fees on key services,1
CUST09035,43,150000,13,28,4,25000,669,1,0,3,Fee Sensitive,Waive fees on key services,1
CUST09036,48,100000,13,9,7,10000,765,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09037,57,40000,1,34,7,50000,754,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09038,22,250000,8,38,5,50000,797,1,0,2,Fee Sensitive,Offer better interest rates,1
CUST09039,22,100000,3,15,5,50000,722,3,0,3,Fee Sensitive,Offer better interest rates,1
CUST09040,22,25000,1,13,8,25000,710,3,2,1,Fee Sensitive,Offer better interest rates,1
CUST09041,30,25000,15,18,7,10000,744,4,0,1,Fee Sensitive,Waive fees on key services,1
CUST09042,52,40000,9,31,7,50000,686,3,0,4,Fee Sensitive,Offer better interest rates,1
CUST09043,25,25000,12,11,8,25000,729,5,0,3,Fee Sensitive,Offer better interest rates,0
CUST09044,33,150000,2,15,9,100000,704,1,1,3,Fee Sensitive,Offer better interest rates,1
CUST09045,40,40000,10,28,4,25000,799,5,0,1,Fee Sensitive,Waive fees on key services,0
CUST09046,58,25000,5,36,6,100000,746,5,0,1,Fee Sensitive,Offer better interest rates,1
CUST09047,25,60000,10,36,5,700000,687,5,1,4,Fee Sensitive,Waive fees on key services,0
CUST09048,42,25000,3,30,6,25000,698,2,0,1,Fee Sensitive,Waive fees on key services,1
CUST09049,36,40000,2,16,7,10000,845,1,0,3,Fee Sensitive,Offer better interest rates,1
CUST09050,30,100000,9,5,3,10000,761,3,0,2,Fee Sensitive,Offer better interest rates,1
CUST09051,58,100000,12,25,4,10000,713,4,0,4,Fee Sensitive,Offer better interest rates,1
CUST09052,27,40000,6,19,2,25000,843,5,0,2,Fee Sensitive,Offer better interest rates,0
CUST09053,25,100000,9,10,9,100000,671,1,1,1,Fee Sensitive,Offer better interest rates,1
CUST09054,55,60000,9,15,7,10000,656,4,0,3,Fee Sensitive,Offer better interest rates,1
CUST09055,38,40000,8,32,3,100000,726,4,0,3,Fee Sensitive,Offer better interest rates,0
CUST09056,56,100000,1,14,3,300000,843,3,0,2,Fee Sensitive,Offer better interest rates,0
CUST09057,30,100000,4,10,8,300000,778,4,1,1,Fee Sensitive,Offer better interest rates,0
CUST09058,30,25000,7,33,2,300000,807,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09059,37,150000,15,37,5,300000,708,5,0,4,Fee Sensitive,Waive fees on key services,1
CUST09060,30,40000,2,25,8,300000,775,4,0,3,Fee Sensitive,Waive fees on key services,1
CUST09061,57,100000,14,20,9,50000,819,5,0,4,Fee Sensitive,Waive fees on key services,0
CUST09062,29,25000,10,18,2,25000,726,5,1,3,Fee Sensitive,Waive fees on key services,1
CUST09063,41,40000,12,38,4,25000,838,1,0,1,Fee Sensitive,Offer better interest rates,1
CUST09064,47,40000,8,38,2,100000,669,5,1,4,Fee Sensitive,Offer better interest rates,1
CUST09065,43,40000,2,20,6,10000,671,1,2,1,Fee Sensitive,Offer better interest rates,0
CUST09066,27,100000,4,8,5,25000,686,4,0,4,Fee Sensitive,Offer better interest rates,0
CUST09067,55,60000,9,34,8,25000,698,3,1,1,Fee Sensitive,Offer better interest rates,0
CUST09068,34,100000,13,20,8,50000,712,4,0,1,Fee Sensitive,Waive fees on key services,1
CUST09069,41,100000,12,32,5,300000,798,3,0,1,Fee Sensitive,Offer better interest rates,0
CUST09070,48,25000,5,13,7,10000,788,2,0,4,Fee Sensitive,Waive fees on key services,1
CUST09071,39,60000,1,13,8,25000,763,4,0,4,Fee Sensitive,Waive fees on key services,0
CUST09072,36,25000,11,39,7,50000,693,3,0,2,Fee Sensitive,Waive fees on key services,1
CUST09073,45,40000,9,24,7,100000,751,5,1,1,Fee Sensitive,Waive fees on key services,1
CUST09074,37,60000,7,38,8,100000,716,4,0,3,Fee Sensitive,Offer better interest rates,0
CUST09075,34,60000,14,11,3,10000,740,2,0,3,Fee Sensitive,Offer better interest rates,1
CUST09076,52,150000,12,18,4,25000,702,4,0,2,Fee Sensitive,Offer better interest rates,1
CUST09077,42,25000,4,11,3,100000,710,1,1,4,Fee Sensitive,Offer better interest rates,1
CUST09078,28,150000,14,7,9,50000,773,1,0,2,Fee Sensitive,Offer better interest rates,0
CUST09079,49,150000,6,22,6,25000,840,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09080,24,100000,5,35,6,25000,766,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09081,59,40000,9,37,4,100000,651,3,0,2,Fee Sensitive,Offer better interest rates,0
CUST09082,34,60000,4,32,5,25000,756,1,0,2,Fee Sensitive,Waive fees on key services,1
CUST09083,54,60000,1,14,4,300000,784,1,0,2,Fee Sensitive,Offer better interest rates,0
CUST09084,40,40000,3,16,5,25000,722,3,1,3,Fee Sensitive,Waive fees on key services,1
CUST09085,32,100000,10,9,8,10000,776,2,1,1,Fee Sensitive,Offer better interest rates,1
CUST09086,28,40000,8,26,8,25000,820,4,2,4,Fee Sensitive,Offer better interest rates,1
CUST09087,31,40000,5,11,7,25000,753,2,2,1,Fee Sensitive,Waive fees on key services,0
CUST09088,31,40000,5,8,3,50000,655,3,0,1,Fee Sensitive,Offer better interest rates,1
CUST09089,26,25000,3,6,5,25000,755,2,2,2,Fee Sensitive,Waive fees on key services,1
CUST09090,42,25000,12,10,9,100000,747,4,1,2,Fee Sensitive,Waive fees on key services,1
CUST09091,46,40000,9,38,4,25000,790,3,0,2,Fee Sensitive,Offer better interest rates,1
CUST09092,40,60000,15,23,5,25000,752,1,0,3,Fee Sensitive,Waive fees on key services,0
CUST09093,38,150000,6,6,7,25000,678,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09094,28,60000,8,23,5,100000,746,5,0,2,Fee Sensitive,Waive fees on key services,1
CUST09095,23,150000,15,8,6,50000,654,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09096,55,60000,2,21,3,25000,791,1,2,2,Fee Sensitive,Offer better interest rates,1
CUST09097,56,60000,5,8,7,50000,847,5,0,3,Fee Sensitive,Offer better interest rates,1
CUST09098,55,60000,4,33,3,50000,846,1,0,3,Fee Sensitive,Waive fees on key services,1
CUST09099,29,25000,2,26,8,10000,690,4,0,3,Fee Sensitive,Waive fees on key services,1
CUST09100,55,25000,10,22,7,50000,708,2,2,4,Fee Sensitive,Offer better interest rates,0
CUST09101,28,100000,1,17,6,25000,721,4,2,4,Fee Sensitive,Waive fees on key services,1
CUST09102,44,25000,7,31,3,300000,715,5,0,1,Fee Sensitive,Waive fees on key services,1
CUST09103,56,100000,5,24,8,300000,712,3,1,2,Fee Sensitive,Offer better interest rates,0
CUST09104,32,150000,3,6,3,10000,810,4,1,3,Fee Sensitive,Waive fees on key services,1
CUST09105,33,40000,11,36,6,50000,695,3,0,3,Fee Sensitive,Waive fees on key services,1
CUST09106,44,100000,15,18,9,300000,834,2,0,4,Fee Sensitive,Waive fees on key services,0
CUST09107,28,40000,11,20,2,100000,794,2,1,2,Fee Sensitive,Offer better interest rates,0
CUST09108,30,100000,6,14,7,300000,709,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09109,37,40000,13,23,8,25000,800,3,1,1,Fee Sensitive,Offer better interest rates,1
CUST09110,24,60000,2,39,2,50000,691,1,0,3,Fee Sensitive,Offer better interest rates,1
CUST09111,53,60000,10,12,9,50000,823,3,0,3,Fee Sensitive,Offer better interest rates,1
CUST09112,26,25000,14,22,8,50000,717,2,0,2,Fee Sensitive,Offer better interest rates,1
CUST09113,22,40000,6,27,6,100000,814,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09114,30,40000,5,20,9,700000,662,4,0,4,Fee Sensitive,Offer better interest rates,0
CUST09115,24,25000,9,31,2,10000,664,5,1,2,Fee Sensitive,Offer better interest rates,1
CUST09116,49,100000,2,38,6,10000,790,1,2,4,Fee Sensitive,Waive fees on key services,1
CUST09117,30,60000,3,14,4,25000,825,1,1,2,Fee Sensitive,Waive fees on key services,0
CUST09118,49,40000,4,13,4,25000,775,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09119,34,40000,9,13,4,25000,710,2,0,4,Fee Sensitive,Waive fees on key services,1
CUST09120,48,60000,3,30,6,100000,822,2,0,2,Fee Sensitive,Offer better interest rates,1
CUST09121,22,60000,10,34,5,10000,702,2,1,1,Fee Sensitive,Waive fees on key services,1
CUST09122,36,150000,4,8,5,50000,739,2,1,3,Fee Sensitive,Offer better interest rates,0
CUST09123,31,100000,15,5,3,10000,688,4,0,3,Fee Sensitive,Offer better interest rates,1
CUST09124,45,100000,14,36,2,10000,774,1,1,4,Fee Sensitive,Waive fees on key services,1
CUST09125,39,100000,3,15,9,10000,837,1,0,4,Fee Sensitive,Offer better interest rates,1
CUST09126,21,100000,15,18,7,25000,685,2,0,1,Fee Sensitive,Offer better interest rates,0
CUST09127,53,25000,5,23,5,25000,769,2,1,2,Fee Sensitive,Offer better interest rates,1
CUST09128,49,60000,2,9,8,25000,673,2,0,3,Fee Sensitive,Waive fees on key services,1
CUST09129,56,40000,6,29,3,25000,779,3,0,1,Fee Sensitive,Offer better interest rates,1
CUST09130,36,100000,5,23,3,25000,713,3,2,4,Fee Sensitive,Offer better interest rates,1
CUST09131,51,100000,1,21,3,25000,823,4,0,3,Fee Sensitive,Waive fees on key services,1
CUST09132,40,40000,14,34,5,25000,842,5,0,3,Fee Sensitive,Waive fees on key services,1
CUST09133,29,250000,11,18,3,25000,788,1,0,3,Fee Sensitive,Offer better interest rates,1
CUST09134,47,40000,15,30,6,25000,762,2,0,4,Fee Sensitive,Waive fees on key services,0
CUST09135,40,60000,7,14,9,700000,721,3,1,2,Fee Sensitive,Offer better interest rates,1
CUST09136,51,100000,9,27,3,25000,650,5,1,2,Fee Sensitive,Offer better interest rates,0
CUST09137,25,60000,6,32,7,50000,666,3,0,4,Fee Sensitive,Waive fees on key services,0
CUST09138,45,100000,7,17,3,700000,713,2,0,2,Fee Sensitive,Waive fees on key services,1
CUST09139,30,100000,6,21,8,50000,803,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09140,52,40000,13,13,8,25000,811,1,0,2,Fee Sensitive,Waive fees on key services,1
CUST09141,30,60000,4,28,2,50000,817,2,0,3,Fee Sensitive,Offer better interest rates,0
CUST09142,27,60000,13,11,7,100000,706,2,0,1,Fee Sensitive,Waive fees on key services,1
CUST09143,44,25000,14,13,4,25000,775,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09144,51,25000,9,13,7,25000,726,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09145,27,25000,15,37,3,700000,729,2,0,3,Fee Sensitive,Offer better interest rates,1
CUST09146,46,60000,1,20,4,100000,759,5,1,1,Fee Sensitive,Waive fees on key services,1
CUST09147,47,25000,2,34,3,25000,717,2,0,4,Fee Sensitive,Waive fees on key services,0
CUST09148,50,100000,2,37,5,300000,731,2,0,4,Fee Sensitive,Offer better interest rates,1
CUST09149,55,100000,6,25,3,25000,661,1,0,3,Fee Sensitive,Offer better interest rates,1
CUST09150,48,60000,9,18,7,50000,731,5,0,2,Fee Sensitive,Offer better interest rates,0
CUST09151,56,40000,10,24,5,50000,735,5,2,1,Fee Sensitive,Waive fees on key services,0
CUST09152,24,60000,9,37,6,50000,723,5,0,3,Fee Sensitive,Offer better interest rates,1
CUST09153,44,60000,13,26,7,10000,773,3,0,2,Fee Sensitive,Offer better interest rates,0
CUST09154,44,40000,5,36,9,25000,757,4,0,1,Fee Sensitive,Waive fees on key services,1
CUST09155,47,150000,2,12,9,100000,812,3,0,4,Fee Sensitive,Offer better interest rates,1
CUST09156,53,60000,3,25,3,100000,682,1,0,2,Fee Sensitive,Waive fees on key services,1
CUST09157,29,60000,10,16,8,25000,760,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09158,52,40000,7,23,8,10000,763,3,0,3,Fee Sensitive,Waive fees on key services,1
CUST09159,32,40000,14,29,4,25000,753,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09160,22,40000,3,38,2,50000,781,3,0,4,Fee Sensitive,Waive fees on key services,1
CUST09161,59,250000,13,35,9,25000,750,2,0,4,Fee Sensitive,Waive fees on key services,1
CUST09162,48,40000,14,36,3,300000,718,3,2,4,Fee Sensitive,Waive fees on key services,1
CUST09163,55,150000,7,17,3,50000,774,4,0,3,Fee Sensitive,Offer better interest rates,1
CUST09164,39,60000,4,24,5,25000,711,2,1,3,Fee Sensitive,Offer better interest rates,1
CUST09165,31,150000,7,27,7,25000,705,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09166,38,25000,6,37,8,25000,833,2,0,3,Fee Sensitive,Offer better interest rates,1
CUST09167,37,250000,1,5,5,25000,672,3,0,2,Fee Sensitive,Offer better interest rates,1
CUST09168,47,100000,10,11,9,25000,654,3,0,4,Fee Sensitive,Waive fees on key services,1
CUST09169,37,150000,7,32,2,25000,849,5,0,4,Fee Sensitive,Offer better interest rates,1
CUST09170,59,100000,7,5,4,100000,762,3,0,2,Fee Sensitive,Waive fees on key services,1
CUST09171,49,25000,10,8,5,10000,708,1,0,1,Fee Sensitive,Waive fees on key services,1
CUST09172,38,150000,7,27,6,10000,821,4,0,2,Fee Sensitive,Offer better interest rates,1
CUST09173,50,60000,10,18,3,25000,687,2,0,1,Fee Sensitive,Offer better interest rates,1
CUST09174,55,60000,5,23,5,50000,836,2,1,2,Fee Sensitive,Waive fees on key services,0
CUST09175,29,100000,2,38,4,10000,662,2,0,1,Fee Sensitive,Offer better interest rates,1
CUST09176,34,40000,6,27,5,10000,804,1,1,4,Fee Sensitive,Offer better interest rates,1
CUST09177,56,40000,7,5,4,10000,824,2,1,1,Fee Sensitive,Offer better interest rates,1
CUST09178,54,40000,10,21,8,50000,687,2,0,2,Fee Sensitive,Offer better interest rates,1
CUST09179,41,40000,10,12,3,50000,759,5,0,4,Fee Sensitive,Waive fees on key services,1
CUST09180,28,40000,11,12,3,25000,827,3,0,3,Fee Sensitive,Waive fees on key services,1
CUST09181,37,100000,4,6,6,25000,651,2,1,1,Fee Sensitive,Waive fees on key services,0
CUST09182,53,25000,6,16,5,10000,804,3,0,2,Fee Sensitive,Waive fees on key services,0
CUST09183,54,60000,3,39,5,10000,686,2,0,2,Fee Sensitive,Waive fees on key services,0
CUST09184,34,100000,14,10,4,50000,652,5,0,1,Fee Sensitive,Offer better interest rates,1
CUST09185,57,25000,5,31,6,25000,848,1,0,4,Fee Sensitive,Offer better interest rates,1
CUST09186,21,250000,8,11,4,10000,723,4,0,3,Fee Sensitive,Offer better interest rates,1
CUST09187,57,40000,3,15,8,25000,780,1,0,1,Fee Sensitive,Waive fees on key services,0
CUST09188,42,100000,1,23,8,700000,765,2,0,1,Fee Sensitive,Offer better interest rates,1
CUST09189,21,25000,12,34,3,50000,767,2,0,4,Fee Sensitive,Waive fees on key services,1
CUST09190,40,100000,4,14,2,25000,822,3,0,1,Fee Sensitive,Waive fees on key services,1
CUST09191,26,60000,5,9,8,25000,753,1,0,1,Fee Sensitive,Offer better interest rates,1
CUST09192,29,60000,10,7,2,25000,677,2,0,2,Fee Sensitive,Offer better interest rates,1
CUST09193,44,60000,3,6,3,10000,769,4,0,4,Fee Sensitive,Waive fees on key services,1
CUST09194,31,250000,2,38,9,25000,719,1,2,3,Fee Sensitive,Offer better interest rates,1
CUST09195,31,40000,10,35,6,100000,849,4,1,2,Fee Sensitive,Offer better interest rates,0
CUST09196,47,25000,7,12,2,10000,792,4,0,4,Fee Sensitive,Offer better interest rates,1
CUST09197,31,40000,4,14,4,50000,663,3,0,2,Fee Sensitive,Waive fees on key services,1
CUST09198,28,100000,7,12,9,50000,831,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09199,26,60000,10,30,3,300000,729,2,0,2,Fee Sensitive,Waive fees on key services,1
CUST09200,41,25000,12,14,3,50000,719,5,0,4,Fee Sensitive,Offer better interest rates,1
CUST09201,30,40000,7,35,6,10000,725,5,0,3,Fee Sensitive,Waive fees on key services,0
CUST09202,21,100000,12,21,6,50000,696,4,0,1,Fee Sensitive,Waive fees on key services,1
CUST09203,33,25000,13,11,7,25000,708,4,0,4,Fee Sensitive,Waive fees on key services,0
CUST09204,50,100000,4,5,2,100000,669,4,0,4,Fee Sensitive,Waive fees on key services,0
CUST09205,47,40000,14,29,2,10000,719,4,0,3,Fee Sensitive,Offer better interest rates,0
CUST09206,51,100000,14,15,5,50000,726,1,0,2,Fee Sensitive,Offer better interest rates,1
CUST09207,48,100000,9,11,2,25000,685,4,0,2,Fee Sensitive,Waive fees on key services,1
CUST09208,28,40000,8,24,3,25000,756,5,0,1,Fee Sensitive,Waive fees on key services,1
CUST09209,27,25000,3,13,4,25000,763,2,2,1,Fee Sensitive,Offer better interest rates,0
CUST09210,29,40000,8,30,9,700000,713,4,2,1,Fee Sensitive,Offer better interest rates,1
CUST09211,36,100000,12,34,5,300000,732,5,2,1,Fee Sensitive,Offer better interest rates,1
CUST09212,30,150000,11,34,6,100000,773,1,0,1,Fee Sensitive,Offer better interest rates,0
CUST09213,43,25000,13,29,4,300000,800,2,0,3,Fee Sensitive,Waive fees on key services,0
CUST09214,22,60000,3,39,3,50000,765,4,0,1,Fee Sensitive,Waive fees on key services,0
CUST09215,47,25000,14,37,6,100000,671,1,0,3,Fee Sensitive,Waive fees on key services,0
CUST09216,21,40000,11,25,7,25000,654,2,0,4,Fee Sensitive,Waive fees on key services,1
CUST09217,46,25000,9,8,9,25000,724,4,0,1,Fee Sensitive,Offer better interest rates,1
CUST09218,45,100000,10,15,3,25000,814,5,0,2,Fee Sensitive,Waive fees on key services,0
CUST09219,44,60000,15,34,8,10000,665,3,0,2,Fee Sensitive,Offer better interest rates,0
CUST09220,55,25000,3,28,5,700000,698,2,0,2,Fee Sensitive,Offer better interest rates,1
